313,OTU_10280
314,OTU_10281
315,OTU_10282
316,OTU_10283
317,OTU_10284
318,OTU_10285
319,OTU_10286
320,OTU_10287
321,OTU_10288
322,OTU_10289
323,OTU_1029
324,OTU_10290
325,OTU_10291
326,OTU_10292
327,OTU_10293
328,OTU_10294
329,OTU_10295
330,OTU_10296
331,OTU_10297
332,OTU_10298
333,OTU_10299
334,OTU_103
335,OTU_1030
336,OTU_10300
337,OTU_10301
338,OTU_10302
339,OTU_10303
340,OTU_10304
341,OTU_10305
342,OTU_10306
343,OTU_10307
344,OTU_10308
345,OTU_10309
346,OTU_1031
347,OTU_10310
348,OTU_10311
349,OTU_10312
350,OTU_10313
351,OTU_10314
352,OTU_10315
353,OTU_10316
354,OTU_10317
355,OTU_10318
356,OTU_10319
357,OTU_1032
358,OTU_10320
359,OTU_10321
360,OTU_10322
361,OTU_10323
362,OTU_10324
363,OTU_10325
364,OTU_10326
365,OTU_10327
366,OTU_10328
367,OTU_10329
368,OTU_1033
369,OTU_10330
370,OTU_10331
371,OTU_10332
372,OTU_10333
373,OTU_10334
374,OTU_10335
375,OTU_10336
376,OTU_10337
377,OTU_10338
378,OTU_10339
379,OTU_1034
380,OTU_10340
381,OTU_10341
382,OTU_10342
383,OTU_10343
384,OTU_10344
385,OTU_10345
386,OTU_10346
387,OTU_10347
388,OTU_10348
389,OTU_10349
390,OTU_1035
391,OTU_10350
392,OTU_10351
393,OTU_10352
394,OTU_10353
395,OTU_10354
396,OTU_10355
397,OTU_10356
398,OTU_10357
399,OTU_10358
400,OTU_10359
401,OTU_1036
402,OTU_10360
403,OTU_10361
404,OTU_10362
405,OTU_10363
406,OTU_10364
407,OTU_10365
408,OTU_10366
409,OTU_10367
410,OTU_10368
411,OTU_10369
412,OTU_1037
413,OTU_10370
414,OTU_10371
415,OTU_10372
416,OTU_10373
417,OTU_10374
418,OTU_10375
419,OTU_10376
420,OTU_10377
421,OTU_10378
422,OTU_10379
423,OTU_1038
424,OTU_10380
425,OTU_10381
426,OTU_10382
427,OTU_10383
428,OTU_10384
429,OTU_10385
430,OTU_10386
431,OTU_10387
432,OTU_10388
433,OTU_10389
434,OTU_1039
435,OTU_10390
436,OTU_10391
437,OTU_10392
438,OTU_10393
439,OTU_10394
440,OTU_10395
441,OTU_10396
442,OTU_10397
443,OTU_10398
444,OTU_10399
445,OTU_104
446,OTU_1040
447,OTU_10400
448,OTU_10401
449,OTU_10402
450,OTU_10403
451,OTU_10404
452,OTU_10405
453,OTU_10406
454,OTU_10407
455,OTU_10408
456,OTU_10409
457,OTU_1041
458,OTU_10410
459,OTU_10411
460,OTU_10412
461,OTU_10413
462,OTU_10414
463,OTU_10415
464,OTU_10416
465,OTU_10417
466,OTU_10418
467,OTU_10419
468,OTU_1042
469,OTU_10420
470,OTU_10421
471,OTU_10422
472,OTU_10423
473,OTU_10424
474,OTU_10425
475,OTU_10426
476,OTU_10427
477,OTU_10428
478,OTU_10429
479,OTU_1043
480,OTU_10430
481,OTU_10431
482,OTU_10432
483,OTU_10433
484,OTU_10434
485,OTU_10435
486,OTU_10436
487,OTU_10437
488,OTU_10438
489,OTU_10439
490,OTU_1044
491,OTU_10440
492,OTU_10441
493,OTU_10442
494,OTU_10443
495,OTU_10444
496,OTU_10445
497,OTU_10446
498,OTU_10447
499,OTU_10448
500,OTU_10449
501,OTU_1045
502,OTU_10450
503,OTU_10451
504,OTU_10452
505,OTU_10453
506,OTU_10454
507,OTU_10455
508,OTU_10456
509,OTU_10457
510,OTU_10458
511,OTU_10459
512,OTU_1046
513,OTU_10460
514,OTU_10461
515,OTU_10462
516,OTU_10463
517,OTU_10464
518,OTU_10465
519,OTU_10466
520,OTU_10467
521,OTU_10468
522,OTU_10469
523,OTU_1047
524,OTU_10470
525,OTU_10471
526,OTU_10472
527,OTU_10473
528,OTU_10474
529,OTU_10475
530,OTU_10476
531,OTU_10477
532,OTU_10478
533,OTU_10479
534,OTU_1048
535,OTU_10480
536,OTU_10481
537,OTU_10482
538,OTU_10483
539,OTU_10484
540,OTU_10485
541,OTU_10486
542,OTU_10487
543,OTU_10488
544,OTU_10489
545,OTU_1049
546,OTU_10490
547,OTU_10491
548,OTU_10492
549,OTU_10493
550,OTU_10494
551,OTU_10495
552,OTU_10496
553,OTU_10497
554,OTU_10498
555,OTU_10499
556,OTU_105
557,OTU_1050
558,OTU_10500
559,OTU_10501
560,OTU_10502
561,OTU_10503
562,OTU_10504
563,OTU_10505
564,OTU_10506
565,OTU_10507
566,OTU_10508
567,OTU_10509
568,OTU_1051
569,OTU_10510
570,OTU_10511
571,OTU_10512
572,OTU_10513
573,OTU_10514
574,OTU_10515
575,OTU_10516
576,OTU_10517
577,OTU_10518
578,OTU_10519
579,OTU_1052
580,OTU_10520
581,OTU_10521
582,OTU_10522
583,OTU_10523
584,OTU_10524
585,OTU_10526
586,OTU_10527
587,OTU_10528
588,OTU_10529
589,OTU_1053
590,OTU_10530
591,OTU_10531
592,OTU_10532
593,OTU_10533
594,OTU_10534
595,OTU_10535
596,OTU_10536
597,OTU_10537
598,OTU_10538
599,OTU_10539
600,OTU_1054
601,OTU_10540
602,OTU_10541
603,OTU_10542
604,OTU_10543
605,OTU_10544
606,OTU_10545
607,OTU_10546
608,OTU_10547
609,OTU_10548
610,OTU_10549
611,OTU_1055
612,OTU_10550
613,OTU_10551
614,OTU_10552
615,OTU_10553
616,OTU_10554
617,OTU_10555
618,OTU_10556
619,OTU_10557
620,OTU_10558
621,OTU_10559
622,OTU_1056
623,OTU_10560
624,OTU_10561
625,OTU_10562
626,OTU_10563
627,OTU_10564
628,OTU_10565
629,OTU_10566
630,OTU_10567
631,OTU_10568
632,OTU_10569
633,OTU_1057
634,OTU_10570
635,OTU_10571
636,OTU_10572
637,OTU_10573
638,OTU_10574
639,OTU_10575
640,OTU_10576
641,OTU_10577
642,OTU_10578
643,OTU_10579
644,OTU_1058
645,OTU_10580
646,OTU_10581
647,OTU_10582
648,OTU_10583
649,OTU_10584
650,OTU_10585
651,OTU_10586
652,OTU_10587
653,OTU_10588
654,OTU_10589
655,OTU_1059
656,OTU_10590
657,OTU_10591
658,OTU_10592
659,OTU_10593
660,OTU_10594
661,OTU_10595
662,OTU_10596
663,OTU_10597
664,OTU_10598
665,OTU_10599
666,OTU_106
667,OTU_1060
668,OTU_10600
669,OTU_10601
670,OTU_10602
671,OTU_10603
672,OTU_10604
673,OTU_10605
674,OTU_10606
675,OTU_10607
676,OTU_10608
677,OTU_10609
678,OTU_1061
679,OTU_10610
680,OTU_10611
681,OTU_10612
682,OTU_10613
683,OTU_10614
684,OTU_10615
685,OTU_10616
686,OTU_10617
687,OTU_10618
688,OTU_10619
689,OTU_1062
690,OTU_10620
691,OTU_10621
692,OTU_10622
693,OTU_10623
694,OTU_10624
695,OTU_10625
696,OTU_10626
697,OTU_10627
698,OTU_10628
699,OTU_10629
700,OTU_1063
701,OTU_10630
702,OTU_10631
703,OTU_10632
704,OTU_10633
705,OTU_10634
706,OTU_10635
707,OTU_10636
708,OTU_10637
709,OTU_10638
710,OTU_10639
711,OTU_1064
712,OTU_10640
713,OTU_10641
714,OTU_10642
715,OTU_10643
716,OTU_10644
717,OTU_10645
718,OTU_10646
719,OTU_10647
720,OTU_10648
721,OTU_10649
722,OTU_1065
723,OTU_10650
724,OTU_10651
725,OTU_10652
726,OTU_10653
727,OTU_10654
728,OTU_10655
729,OTU_10656
730,OTU_10657
731,OTU_10658
732,OTU_10659
733,OTU_1066
734,OTU_10660
735,OTU_10661
736,OTU_10662
737,OTU_10663
738,OTU_10664
739,OTU_10665
740,OTU_10666
741,OTU_10667
742,OTU_10668
743,OTU_10669
744,OTU_1067
745,OTU_10670
746,OTU_10671
747,OTU_10672
748,OTU_10673
749,OTU_10674
750,OTU_10675
751,OTU_10676
752,OTU_10677
753,OTU_10678
754,OTU_10679
755,OTU_1068
756,OTU_10680
757,OTU_10681
758,OTU_10682
759,OTU_10683
760,OTU_10684
761,OTU_10685
762,OTU_10686
763,OTU_10687
764,OTU_10688
765,OTU_10689
766,OTU_1069
767,OTU_10690
768,OTU_10691
769,OTU_10692
770,OTU_10693
771,OTU_10694
772,OTU_10695
773,OTU_10696
774,OTU_10697
775,OTU_10698
776,OTU_10699
777,OTU_107
778,OTU_1070
779,OTU_10700
780,OTU_10701
781,OTU_10702
782,OTU_10703
783,OTU_10704
784,OTU_10705
785,OTU_10706
786,OTU_10707
787,OTU_10708
788,OTU_10709
789,OTU_1071
790,OTU_10710
791,OTU_10711
792,OTU_10712
793,OTU_10713
794,OTU_10714
795,OTU_10715
796,OTU_10716
797,OTU_10717
798,OTU_10718
799,OTU_10719
800,OTU_1072
801,OTU_10720
802,OTU_10721
803,OTU_10722
804,OTU_10723
805,OTU_10724
806,OTU_10725
807,OTU_10726
808,OTU_10727
809,OTU_10728
810,OTU_10729
811,OTU_1073
812,OTU_10730
813,OTU_10731
814,OTU_10732
815,OTU_10733
816,OTU_10734
817,OTU_10735
818,OTU_10736
819,OTU_10737
820,OTU_10738
821,OTU_10739
822,OTU_1074
823,OTU_10740
824,OTU_10741
825,OTU_10742
826,OTU_10743
827,OTU_10744
828,OTU_10745
829,OTU_10746
830,OTU_10747
831,OTU_10748
832,OTU_10749
833,OTU_1075
834,OTU_10750
835,OTU_10751
836,OTU_10752
837,OTU_10753
838,OTU_10754
839,OTU_10755
840,OTU_10756
841,OTU_10757
842,OTU_10758
843,OTU_10759
844,OTU_1076
845,OTU_10760
846,OTU_10761
847,OTU_10762
848,OTU_10763
849,OTU_10764
850,OTU_10765
851,OTU_10766
852,OTU_10767
853,OTU_10768
854,OTU_10769
855,OTU_1077
856,OTU_10770
857,OTU_10771
858,OTU_10772
859,OTU_10773
860,OTU_10774
861,OTU_10775
862,OTU_10776
863,OTU_10777
864,OTU_10778
865,OTU_10779
866,OTU_1078
867,OTU_10780
868,OTU_10781
869,OTU_10782
870,OTU_10783
871,OTU_10784
872,OTU_10785
873,OTU_10786
874,OTU_10787
875,OTU_10788
876,OTU_10789
877,OTU_1079
878,OTU_10790
879,OTU_10791
880,OTU_10792
881,OTU_10793
882,OTU_10794
883,OTU_10795
884,OTU_10796
885,OTU_10797
886,OTU_10798
887,OTU_10799
888,OTU_108
889,OTU_1080
890,OTU_10800
891,OTU_10801
892,OTU_10802
893,OTU_10803
894,OTU_10804
895,OTU_10805
896,OTU_10806
897,OTU_10807
898,OTU_10808
899,OTU_10809
900,OTU_1081
901,OTU_10810
902,OTU_10811
903,OTU_10812
904,OTU_10813
905,OTU_10814
906,OTU_10815
907,OTU_10817
908,OTU_10818
909,OTU_10819
910,OTU_1082
911,OTU_10820
912,OTU_10821
913,OTU_10822
914,OTU_10823
915,OTU_10824
916,OTU_10825
917,OTU_10826
918,OTU_10827
919,OTU_10829
920,OTU_1083
921,OTU_10830
922,OTU_10831
923,OTU_10832
924,OTU_10833
925,OTU_10834
926,OTU_10835
927,OTU_10836
928,OTU_10837
929,OTU_10838
930,OTU_10839
931,OTU_1084
932,OTU_10840
933,OTU_10841
934,OTU_10842
935,OTU_10843
936,OTU_10844
937,OTU_10845
938,OTU_10846
939,OTU_10847
940,OTU_10848
941,OTU_10849
942,OTU_1085
943,OTU_10850
944,OTU_10851
945,OTU_10852
946,OTU_10853
947,OTU_10854
948,OTU_10855
949,OTU_10856
950,OTU_10857
951,OTU_10858
952,OTU_10859
953,OTU_1086
954,OTU_10860
955,OTU_10861
956,OTU_10862
957,OTU_10863
958,OTU_10864
959,OTU_10865
960,OTU_10866
961,OTU_10867
962,OTU_10868
963,OTU_10869
964,OTU_1087
965,OTU_10870
966,OTU_10871
967,OTU_10872
968,OTU_10873
969,OTU_10874
970,OTU_10875
971,OTU_10876
972,OTU_10877
973,OTU_10878
974,OTU_10879
975,OTU_1088
976,OTU_10880
977,OTU_10881
978,OTU_10882
979,OTU_10883
980,OTU_10884
981,OTU_10885
982,OTU_10886
983,OTU_10887
984,OTU_10888
985,OTU_10889
986,OTU_1089
987,OTU_10890
988,OTU_10891
989,OTU_10892
990,OTU_10893
991,OTU_10894
992,OTU_10895
993,OTU_10896
994,OTU_10897
995,OTU_10898
996,OTU_10899
997,OTU_109
998,OTU_1090
999,OTU_10900
1000,OTU_10901
1001,OTU_10902
1002,OTU_10903
1003,OTU_10904
1004,OTU_10905
1005,OTU_10906
1006,OTU_10907
1007,OTU_10908
1008,OTU_10909
1009,OTU_1091
1010,OTU_10910
1011,OTU_10911
1012,OTU_10912
1013,OTU_10913
1014,OTU_10915
1015,OTU_10916
1016,OTU_10917
1017,OTU_10918
1018,OTU_10919
1019,OTU_1092
1020,OTU_10920
1021,OTU_10921
1022,OTU_10922
1023,OTU_10923
1024,OTU_10924
1025,OTU_10925
1026,OTU_10926
1027,OTU_10927
1028,OTU_10928
1029,OTU_10929
1030,OTU_1093
1031,OTU_10930
1032,OTU_10931
1033,OTU_10932
1034,OTU_10933
1035,OTU_10934
1036,OTU_10935
1037,OTU_10936
1038,OTU_10937
1039,OTU_10938
1040,OTU_10939
1041,OTU_1094
1042,OTU_10940
1043,OTU_10941
1044,OTU_10942
1045,OTU_10943
1046,OTU_10944
1047,OTU_10945
1048,OTU_10946
1049,OTU_10947
1050,OTU_10948
1051,OTU_10949
1052,OTU_1095
1053,OTU_10950
1054,OTU_10951
1055,OTU_10952
1056,OTU_10953
1057,OTU_10954
1058,OTU_10955
1059,OTU_10956
1060,OTU_10957
1061,OTU_10958
1062,OTU_10959
1063,OTU_1096
1064,OTU_10960
1065,OTU_10961
1066,OTU_10962
1067,OTU_10963
1068,OTU_10964
1069,OTU_10965
1070,OTU_10966
1071,OTU_10967
1072,OTU_10968
1073,OTU_10969
1074,OTU_1097
1075,OTU_10970
1076,OTU_10971
1077,OTU_10972
1078,OTU_10973
1079,OTU_10974
1080,OTU_10975
1081,OTU_10976
1082,OTU_10977
1083,OTU_10978
1084,OTU_10979
1085,OTU_1098
1086,OTU_10980
1087,OTU_10981
1088,OTU_10982
1089,OTU_10983
1090,OTU_10984
1091,OTU_10985
1092,OTU_10986
1093,OTU_10987
1094,OTU_10988
1095,OTU_10989
1096,OTU_1099
1097,OTU_10990
1098,OTU_10991
1099,OTU_10992
1100,OTU_10993
1101,OTU_10994
1102,OTU_10995
1103,OTU_10996
1104,OTU_10997
1105,OTU_10998
1106,OTU_10999
1107,OTU_11
1108,OTU_110
1109,OTU_1100
1110,OTU_11000
1111,OTU_11001
1112,OTU_11002
1113,OTU_11003
1114,OTU_11004
1115,OTU_11005
1116,OTU_11006
1117,OTU_11007
1118,OTU_11008
1119,OTU_11009
1120,OTU_1101
1121,OTU_11010
1122,OTU_11011
1123,OTU_11012
1124,OTU_11013
1125,OTU_11014
1126,OTU_11015
1127,OTU_11016
1128,OTU_11017
1129,OTU_11018
1130,OTU_11019
1131,OTU_1102
1132,OTU_11020
1133,OTU_11021
1134,OTU_11022
1135,OTU_11023
1136,OTU_11024
1137,OTU_11025
1138,OTU_11026
1139,OTU_11027
1140,OTU_11028
1141,OTU_11029
1142,OTU_1103
1143,OTU_11030
1144,OTU_11031
1145,OTU_11032
1146,OTU_11033
1147,OTU_11034
1148,OTU_11035
1149,OTU_11036
1150,OTU_11037
1151,OTU_11038
1152,OTU_11039
1153,OTU_1104
1154,OTU_11040
1155,OTU_11041
1156,OTU_11042
1157,OTU_11043
1158,OTU_11044
1159,OTU_11045
1160,OTU_11046
1161,OTU_11047
1162,OTU_11048
1163,OTU_11049
1164,OTU_1105
1165,OTU_11050
1166,OTU_11051
1167,OTU_11052
1168,OTU_11053
1169,OTU_11054
1170,OTU_11055
1171,OTU_11056
1172,OTU_11057
1173,OTU_11058
1174,OTU_11059
1175,OTU_1106
1176,OTU_11060
1177,OTU_11061
1178,OTU_11062
1179,OTU_11063
1180,OTU_11064
1181,OTU_11065
1182,OTU_11066
1183,OTU_11067
1184,OTU_11068
1185,OTU_11069
1186,OTU_1107
1187,OTU_11070
1188,OTU_11071
1189,OTU_11072
1190,OTU_11073
1191,OTU_11074
1192,OTU_11075
1193,OTU_11076
1194,OTU_11077
1195,OTU_11078
1196,OTU_11079
1197,OTU_1108
1198,OTU_11080
1199,OTU_11081
1200,OTU_11082
1201,OTU_11084
1202,OTU_11085
1203,OTU_11086
1204,OTU_11087
1205,OTU_11088
1206,OTU_11089
1207,OTU_1109
1208,OTU_11090
1209,OTU_11091
1210,OTU_11092
1211,OTU_11093
1212,OTU_11094
1213,OTU_11095
1214,OTU_11096
1215,OTU_11097
1216,OTU_11098
1217,OTU_11099
1218,OTU_111
1219,OTU_1110
1220,OTU_11100
1221,OTU_11101
1222,OTU_11102
1223,OTU_11103
1224,OTU_11104
1225,OTU_11105
1226,OTU_11106
1227,OTU_11107
1228,OTU_11108
1229,OTU_11109
1230,OTU_1111
1231,OTU_11110
1232,OTU_11111
1233,OTU_11112
1234,OTU_11113
1235,OTU_11114
1236,OTU_11115
1237,OTU_11116
1238,OTU_11117
1239,OTU_11118
1240,OTU_11119
1241,OTU_1112
1242,OTU_11120
1243,OTU_11121
1244,OTU_11122
1245,OTU_11123
1246,OTU_11124
1247,OTU_11125
1248,OTU_11126
1249,OTU_11127
1250,OTU_11128
1251,OTU_11129
1252,OTU_1113
1253,OTU_11130
1254,OTU_11131
1255,OTU_11132
1256,OTU_11133
1257,OTU_11134
1258,OTU_11135
1259,OTU_11136
1260,OTU_11137
1261,OTU_11138
1262,OTU_11139
1263,OTU_1114
1264,OTU_11140
1265,OTU_11141
1266,OTU_11142
1267,OTU_11143
1268,OTU_11144
1269,OTU_11145
1270,OTU_11146
1271,OTU_11147
1272,OTU_11148
1273,OTU_11149
1274,OTU_1115
1275,OTU_11150
1276,OTU_11151
1277,OTU_11152
1278,OTU_11153
1279,OTU_11154
1280,OTU_11155
1281,OTU_11156
1282,OTU_11157
1283,OTU_11158
1284,OTU_11159
1285,OTU_1116
1286,OTU_11160
1287,OTU_11161
1288,OTU_11162
1289,OTU_11163
1290,OTU_11164
1291,OTU_11165
1292,OTU_11166
1293,OTU_11167
1294,OTU_11168
1295,OTU_11169
1296,OTU_1117
1297,OTU_11170
1298,OTU_11171
1299,OTU_11172
1300,OTU_11173
1301,OTU_11174
1302,OTU_11175
1303,OTU_11176
1304,OTU_11177
1305,OTU_11178
1306,OTU_11179
1307,OTU_1118
1308,OTU_11180
1309,OTU_11181
1310,OTU_11182
1311,OTU_11183
1312,OTU_11184
1313,OTU_11185
1314,OTU_11186
1315,OTU_11187
1316,OTU_11188
1317,OTU_11189
1318,OTU_1119
1319,OTU_11190
1320,OTU_11191
1321,OTU_11192
1322,OTU_11193
1323,OTU_11194
1324,OTU_11195
1325,OTU_11196
1326,OTU_11197
1327,OTU_11198
1328,OTU_11199
1329,OTU_112
1330,OTU_1120
1331,OTU_11200
1332,OTU_11201
1333,OTU_11202
1334,OTU_11203
1335,OTU_11204
1336,OTU_11205
1337,OTU_11206
1338,OTU_11207
1339,OTU_11208
1340,OTU_11209
1341,OTU_1121
1342,OTU_11210
1343,OTU_11211
1344,OTU_11212
1345,OTU_11213
1346,OTU_11214
1347,OTU_11215
1348,OTU_11216
1349,OTU_11217
1350,OTU_11218
1351,OTU_11219
1352,OTU_1122
1353,OTU_11220
1354,OTU_11221
1355,OTU_11222
1356,OTU_11223
1357,OTU_11224
1358,OTU_11225
1359,OTU_11226
1360,OTU_11227
1361,OTU_11228
1362,OTU_11229
1363,OTU_1123
1364,OTU_11230
1365,OTU_11231
1366,OTU_11232
1367,OTU_11233
1368,OTU_11234
1369,OTU_11235
1370,OTU_11236
1371,OTU_11237
1372,OTU_11238
1373,OTU_11239
1374,OTU_1124
1375,OTU_11240
1376,OTU_11241
1377,OTU_11242
1378,OTU_11243
1379,OTU_11244
1380,OTU_11245
1381,OTU_11246
1382,OTU_11247
1383,OTU_11248
1384,OTU_11249
1385,OTU_1125
1386,OTU_11250
1387,OTU_11251
1388,OTU_11252
1389,OTU_11253
1390,OTU_11254
1391,OTU_11255
1392,OTU_11256
1393,OTU_11257
1394,OTU_11258
1395,OTU_11259
1396,OTU_1126
1397,OTU_11260
1398,OTU_11261
1399,OTU_11262
1400,OTU_11263
1401,OTU_11264
1402,OTU_11265
1403,OTU_11266
1404,OTU_11267
1405,OTU_11268
1406,OTU_11269
1407,OTU_1127
1408,OTU_11270
1409,OTU_11271
1410,OTU_11272
1411,OTU_11273
1412,OTU_11274
1413,OTU_11275
1414,OTU_11276
1415,OTU_11277
1416,OTU_11278
1417,OTU_11279
1418,OTU_1128
1419,OTU_11280
1420,OTU_11281
1421,OTU_11282
1422,OTU_11283
1423,OTU_11284
1424,OTU_11285
1425,OTU_11286
1426,OTU_11287
1427,OTU_11288
1428,OTU_11289
1429,OTU_1129
1430,OTU_11290
1431,OTU_11291
1432,OTU_11292
1433,OTU_11293
1434,OTU_11294
1435,OTU_11295
1436,OTU_11296
1437,OTU_11297
1438,OTU_11298
1439,OTU_11299
1440,OTU_113
1441,OTU_1130
1442,OTU_11300
1443,OTU_11301
1444,OTU_11302
1445,OTU_11303
1446,OTU_11304
1447,OTU_11305
1448,OTU_11306
1449,OTU_11307
1450,OTU_11308
1451,OTU_11309
1452,OTU_1131
1453,OTU_11310
1454,OTU_11311
1455,OTU_11312
1456,OTU_11313
1457,OTU_11314
1458,OTU_11315
1459,OTU_11316
1460,OTU_11317
1461,OTU_11318
1462,OTU_11319
1463,OTU_1132
1464,OTU_11320
1465,OTU_11321
1466,OTU_11322
1467,OTU_11323
1468,OTU_11324
1469,OTU_11325
1470,OTU_11326
1471,OTU_11327
1472,OTU_11328
1473,OTU_11329
1474,OTU_1133
1475,OTU_11330
1476,OTU_11331
1477,OTU_11332
1478,OTU_11333
1479,OTU_11334
1480,OTU_11335
1481,OTU_11336
1482,OTU_11337
1483,OTU_11338
1484,OTU_11339
1485,OTU_1134
1486,OTU_11340
1487,OTU_11341
1488,OTU_11342
1489,OTU_11343
1490,OTU_11344
1491,OTU_11345
1492,OTU_11346
1493,OTU_11347
1494,OTU_11348
1495,OTU_11349
1496,OTU_1135
1497,OTU_11350
1498,OTU_11351
1499,OTU_11352
1500,OTU_11353
1501,OTU_11354
